pays,annee,all,00-14,15-29,30-44,45-59,60+,M,M 00-14,M 15-29,M 30-44,M 45-59,M 60+,F,F 00-14,F 15-29,F 30-44,F 45-59,F 60+
Slovenia,2007,30.27,2.82,38.440000000000005,30.85,45.05,52.730000000000004,48.55,0.72,62.34,53.5,65.06,93.91,12.690000000000001,5.04,12.469999999999999,6.779999999999999,24.11,25.240000000000002
Slovenia,2008,25.35,1.45,29.419999999999998,27.64,44.300000000000004,39.82,41.62,2.11,45.370000000000005,44.93,72.8,72.71000000000001,9.57,0.76,11.62,8.920000000000002,14.37,19.36
South Korea,1970,,,,,,,,,,,,,,,,,,
South Korea,1971,,,,,,,,,,,,,,,,,,
South Korea,1972,,,,,,,,,,,,,,,,,,
South Korea,1973,,,,,,,,,,,,,,,,,,
South Korea,1974,,,,,,,,,,,,,,,,,,
South Korea,1975,,,,,,,,,,,,,,,,,,
South Korea,1976,,,,,,,,,,,,,,,,,,
South Korea,1977,,,,,,,,,,,,,,,,,,
South Korea,1978,,,,,,,,,,,,,,,,,,
South Korea,1979,,,,,,,,,,,,,,,,,,
South Korea,1980,,,,,,,,,,,,,,,,,,
South Korea,1981,,,,,,,,,,,,,,,,,,
South Korea,1982,,,,,,,,,,,,,,,,,,
South Korea,1983,,,,,,,,,,,,,,,,,,
South Korea,1984,,,,,,,,,,,,,,,,,,
South Korea,1985,26.590000000000003,9.32,25.18,32.480000000000004,35.849999999999994,44.349999999999994,40.24,11.17,38.45,51.019999999999996,56.660000000000004,66.28,14.0,7.33,11.540000000000001,13.17,16.91,31.28
South Korea,1986,26.1,9.159999999999998,24.35,32.059999999999995,34.9,44.45,40.59,11.049999999999999,38.24,50.18,54.56000000000001,74.3,12.71,7.109999999999999,9.9,12.42,16.21,26.58
South Korea,1987,29.15,10.36,25.04,35.45,40.45,52.459999999999994,44.33,11.74,38.839999999999996,55.220000000000006,61.949999999999996,84.02,15.22,8.88,10.58,14.129999999999999,19.86,34.42
South Korea,1988,28.14,10.45,24.779999999999998,33.1,38.739999999999995,50.739999999999995,42.33,11.889999999999999,38.81,51.72,59.03,77.19,14.83,8.89,10.07,13.32,19.02,34.769999999999996
South Korea,1989,35.32,14.13,29.4,41.55,48.55,65.1,53.29,17.090000000000003,46.02,64.77,74.95,98.09,18.5,10.899999999999999,11.969999999999999,17.0,22.939999999999998,45.3
South Korea,1990,42.529999999999994,14.540000000000001,33.24999999999999,49.05,61.44,86.07,64.51,16.19,51.56,77.28,93.71000000000001,135.26999999999998,22.52,12.760000000000002,13.989999999999998,19.36,29.79,57.379999999999995
South Korea,1991,41.510000000000005,13.71,33.35,47.63,60.89,82.38000000000001,63.599999999999994,16.669999999999998,51.98,76.55,93.12,127.79,21.2,10.49,13.74,17.27,28.97,56.72
South Korea,1992,40.92,12.090000000000002,34.3,45.010000000000005,59.739999999999995,85.22999999999999,61.150000000000006,14.700000000000001,53.71,69.23,89.43,125.97,22.119999999999997,9.230000000000002,13.89,19.66,30.18,60.89
South Korea,1993,42.46,12.09,35.75,47.379999999999995,59.47,91.24,63.03,13.600000000000001,55.309999999999995,71.83,89.08999999999999,136.58,23.519999999999996,10.44,15.099999999999998,21.82,29.759999999999998,64.23
South Korea,1994,45.82,12.93,40.6,49.75,64.41,96.75,68.16,14.459999999999999,61.599999999999994,77.34,95.84,145.87,25.41,11.25,18.42,20.94,32.85,68.88
South Korea,1995,51.339999999999996,13.41,46.93000000000001,51.940000000000005,73.03999999999999,113.37,76.72,14.850000000000001,70.92,79.64,110.08999999999999,174.29999999999998,28.439999999999998,11.82,21.65,22.65,36.95,77.86
South Korea,1996,52.550000000000004,13.39,48.459999999999994,55.620000000000005,72.81,114.08000000000001,78.59,15.27,71.44,84.09,112.3,177.04000000000002,28.94,11.32,24.35,25.51,34.05,76.28999999999999
South Korea,1997,47.54,10.82,42.89,48.660000000000004,68.21000000000001,107.94000000000001,71.01,12.190000000000001,63.83,73.36,104.1,166.13,26.340000000000003,9.290000000000001,20.91,22.57,32.85,73.02000000000001
South Korea,1998,44.68,9.370000000000001,36.99,47.79,67.76,101.43,67.85,10.72,53.660000000000004,72.01,107.07,162.35,23.820000000000004,7.87,19.48,22.299999999999997,28.980000000000004,63.55
South Korea,1999,41.27,8.18,32.04,43.37,60.98,102.60000000000001,61.47,9.309999999999999,46.230000000000004,64.5,92.98,159.65,23.21,6.92,17.119999999999997,21.23,29.25,66.89
South Korea,2000,38.84,8.06,30.0,39.739999999999995,56.58,99.09,57.3,9.18,43.120000000000005,58.06999999999999,87.06,150.78,22.32,6.81,16.18,20.55,26.319999999999997,66.8
South Korea,2001,34.93,7.1,25.130000000000003,34.85000000000001,51.61,93.88000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea,2002,36.08,7.109999999999999,24.009999999999998,35.62,51.91,104.06,53.22,8.059999999999999,33.379999999999995,51.65,79.27,161.00000000000003,21.189999999999998,6.05,14.15,18.849999999999998,24.619999999999997,68.45
South Korea,2003,39.980000000000004,6.130000000000001,26.54,39.56,58.83,117.37,59.629999999999995,6.76,36.61,57.31,88.31,188.64999999999998,23.21,5.44,15.9,21.02,29.240000000000002,73.03
South Korea,2004,38.41,5.32,22.15,36.650000000000006,58.660000000000004,120.51,56.91,5.69,30.15,51.64,89.03,190.70000000000002,22.57,4.91,13.67,21.04,28.11,74.91
South Korea,2005,37.98,4.98,24.36,36.269999999999996,55.31,118.26999999999998,55.41,5.59,29.68,49.65,83.8,189.93,23.28,4.3,18.69,22.339999999999996,26.610000000000003,71.5
South Korea,2006,34.45,4.51,21.400000000000002,30.660000000000004,53.45,108.2,50.59,4.8100000000000005,27.220000000000002,42.870000000000005,81.05,172.07000000000002,20.67,4.1899999999999995,15.190000000000001,17.939999999999998,25.66,66.23
South Korea,2007,,,,,,,,,,,,,,,,,,
South Korea,2008,,,,,,,,,,,,,,,,,,
Spain,1970,17.990000000000002,5.11,17.51,21.67,25.82,30.15,28.7,6.47,28.54,36.07,41.03,47.98,8.12,3.71,6.3999999999999995,7.680000000000001,12.059999999999999,16.93
Spain,1971,17.959999999999997,4.1,16.240000000000002,17.53,29.34,37.49,28.84,5.13,26.189999999999998,29.09,47.33,61.089999999999996,8.16,3.0,6.17,6.3,13.139999999999999,20.240000000000002
Spain,1972,18.85,4.31,18.63,21.19,27.310000000000002,35.67,29.79,5.21,29.81,34.17,41.93,59.49,8.979999999999999,3.34,7.3,8.62,14.06,18.6
Spain,1973,19.67,4.920000000000001,22.409999999999997,22.479999999999997,24.490000000000002,34.81999999999999,30.99,5.97,35.309999999999995,36.86,37.84,57.26,9.350000000000001,3.81,9.38,8.530000000000001,12.34,18.869999999999997
Spain,1974,17.72,4.99,18.36,18.53,22.909999999999997,35.93,28.29,6.050000000000001,29.43,30.63,36.7,59.13000000000001,8.2,3.88,7.26,6.79,10.35,19.22
Spain,1975,19.18,6.02,19.669999999999998,19.24,25.3,38.75,30.5,7.17,32.14,32.21,39.5,63.040000000000006,8.98,4.81,7.0600000000000005,6.7,12.34,21.58
Spain,1976,21.05,6.07,22.09,21.29,28.400000000000002,41.45,32.93,7.38,35.21,34.84,44.77,64.97,10.129999999999999,4.7,8.64,7.92,13.030000000000001,25.130000000000003
Spain,1977,21.88,6.81,25.049999999999997,20.78,27.720000000000002,42.489999999999995,34.71,8.17,40.33,34.769999999999996,44.28,68.29,10.1,5.379999999999999,9.399999999999999,6.9399999999999995,12.09,24.880000000000003
Spain,1978,22.549999999999997,6.47,27.089999999999996,22.020000000000003,28.04,41.96,35.6,7.75,43.65,35.82,43.730000000000004,68.80000000000001,10.459999999999999,5.14,10.110000000000001,8.34,13.219999999999999,23.05
Spain,1979,22.28,6.88,26.4,22.42,27.740000000000002,40.0,34.88,8.51,42.18,35.45,43.75,64.68,10.6,5.17,10.15,9.46,12.540000000000001,22.82
Spain,1980,21.200000000000003,5.91,24.97,22.729999999999997,26.560000000000002,37.03,33.41,7.36,40.16,36.32,42.28,59.44,9.879999999999999,4.359999999999999,9.48,9.21,11.62,21.680000000000003
Spain,1981,19.84,5.39,23.72,20.310000000000002,25.97,34.449999999999996,31.169999999999998,6.8,37.86,32.6,41.03,54.95,9.32,3.89,9.28,8.09,11.629999999999999,20.38
Spain,1982,17.39,4.4399999999999995,20.32,17.19,23.59,31.7,27.34,5.7,31.72,28.259999999999998,37.21,50.779999999999994,8.14,3.0900000000000003,8.64,6.16,10.579999999999998,18.43
Spain,1983,19.259999999999998,4.6,23.559999999999995,19.56,24.93,34.46,30.489999999999995,5.58,38.03,31.75,39.62,54.980000000000004,8.8,3.56,8.71,7.32,10.9,20.27
Spain,1984,20.9,4.51,25.569999999999997,21.53,27.150000000000002,37.67,32.86,5.289999999999999,40.08,35.120000000000005,42.84,61.0,9.719999999999999,3.6799999999999997,10.64,7.88,12.16,21.14
Spain,1985,20.880000000000003,5.1899999999999995,25.3,22.12,26.090000000000003,36.92,32.91,6.48,40.3,35.580000000000005,41.660000000000004,59.15,9.61,3.83,9.83,8.620000000000001,11.2,21.490000000000002
Spain,1986,22.509999999999998,5.17,28.690000000000005,22.36,28.259999999999998,40.3,35.339999999999996,6.29,45.010000000000005,36.33,44.44,65.01,10.51,3.98,11.819999999999999,8.31,12.75,23.03
Spain,1987,23.650000000000002,4.8100000000000005,32.53,23.799999999999997,27.549999999999997,41.07,36.78,5.63,50.690000000000005,37.980000000000004,42.58,66.3,11.37,3.9400000000000004,13.76,9.57,13.14,23.55
Spain,1988,25.35,4.91,35.949999999999996,25.81,30.27,40.86,39.730000000000004,5.83,56.6,41.58,47.05,66.12,11.74,3.91,14.559999999999999,9.98,14.16,22.97
Spain,1989,27.180000000000003,5.59,39.370000000000005,27.23,31.71,43.190000000000005,42.9,6.49,62.059999999999995,45.01,50.51,69.21000000000001,12.239999999999998,4.63,15.78,9.4,13.629999999999999,24.799999999999997
Spain,1990,26.21,5.29,38.58,26.04,29.1,42.93,41.379999999999995,6.24,61.519999999999996,42.230000000000004,44.64,70.98,11.860000000000001,4.26,14.68,9.799999999999999,14.16,23.330000000000002
Spain,1991,25.369999999999997,4.82,38.25,26.330000000000002,27.15,39.74,40.04,6.08,60.78,42.7,42.129999999999995,64.11999999999999,11.32,3.46,14.69,9.87,12.79,22.22
Spain,1992,22.57,4.72,32.5,24.6,24.380000000000003,35.129999999999995,35.629999999999995,5.16,51.34,39.730000000000004,38.82,58.35,10.22,4.25,12.88,9.48,10.5,18.759999999999998
Spain,1993,21.83,4.01,29.639999999999997,24.75,25.46,34.73,34.42,4.69,46.93,39.58,40.349999999999994,56.61,9.879999999999999,3.3,11.67,9.86,11.09,19.08
Spain,1994,20.5,3.77,26.34,23.319999999999997,25.23,33.66,32.629999999999995,4.42,42.34,37.800000000000004,40.21,54.94,8.97,3.08,9.690000000000001,8.77,10.780000000000001,18.310000000000002
Spain,1995,20.61,3.81,27.37,23.22,23.71,34.65,32.66,4.58,43.37,37.44,36.83,57.92,9.21,2.9999999999999996,10.729999999999999,8.9,11.03,17.79
Spain,1996,20.490000000000002,3.35,26.689999999999998,23.15,25.130000000000003,34.29,31.93,4.05,41.45,36.49,39.08,55.57,9.66,2.62,11.34,9.68,11.63,18.919999999999998
Spain,1997,20.729999999999997,3.4200000000000004,26.980000000000004,23.93,24.29,35.32,32.849999999999994,4.01,42.6,38.839999999999996,38.53,57.589999999999996,9.26,2.79,10.709999999999999,8.9,10.5,19.39
Spain,1998,21.439999999999998,3.8400000000000003,29.53,24.41,24.18,34.35,33.77,4.470000000000001,46.18,39.5,37.74,56.77,9.690000000000001,3.18,12.2,9.18,10.99,17.92
Spain,1999,20.72,3.4899999999999998,27.589999999999996,23.99,23.94,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,2000,21.17,3.7,28.76,24.68,24.240000000000002,33.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,2001,19.65,2.8200000000000003,26.21,23.950000000000003,23.12,30.73,30.99,3.32,41.43,38.37,36.06,50.080000000000005,8.71,2.28,10.239999999999998,9.32,10.469999999999999,16.22
Spain,2002,19.18,3.06,24.939999999999998,22.55,23.240000000000002,31.130000000000003,30.090000000000003,3.57,39.15,36.34,35.87,50.510000000000005,8.67,2.53,10.02,8.49,10.910000000000002,16.66
Spain,2003,19.27,2.84,26.0,23.53,22.52,29.419999999999998,30.14,3.26,40.55,37.67,34.48,48.260000000000005,8.75,2.3899999999999997,10.72,8.98,10.84,15.34
Spain,2004,17.91,2.59,23.53,21.76,21.810000000000002,27.720000000000002,27.67,3.0100000000000002,36.16,34.46,32.879999999999995,45.09,8.44,2.15,10.24,8.66,10.99,14.690000000000001
Spain,2005,16.24,2.1,21.51,19.450000000000003,19.19,26.639999999999997,25.759999999999998,2.6500000000000004,34.1,31.58,29.770000000000003,43.42,6.94,1.5,8.23,6.85,8.819999999999999,13.8
Spain,2006,,,,,,,,,,,,,,,,,,
Spain,2007,,,,,,,,,,,,,,,,,,
Spain,2008,,,,,,,,,,,,,,,,,,
Sri Lanka,1970,,,,,,,,,,,,,,,,,,
Sri Lanka,1971,,,,,,,,,,,,,,,,,,
Sri Lanka,1972,,,,,,,,,,,,,,,,,,
Sri Lanka,1973,,,,,,,,,,,,,,,,,,
Sri Lanka,1974,,,,,,,,,,,,,,,,,,
Sri Lanka,1975,,,,,,,,,,,,,,,,,,
Sri Lanka,1976,,,,,,,,,,,,,,,,,,
Sri Lanka,1977,33.019999999999996,4.08,53.239999999999995,37.940000000000005,37.73,39.53999999999999,46.97,4.98,66.49000000000001,59.519999999999996,60.26,58.540000000000006,17.48,3.13,39.88,14.719999999999999,11.28,16.0
Sri Lanka,1978,,,,,,,,,,,,,,,,,,
Sri Lanka,1979,,,,,,,,,,,,,,,,,,
Sri Lanka,1980,41.190000000000005,4.1899999999999995,69.09,41.42,39.330000000000005,66.71,57.81,4.98,87.89,61.67,60.58,100.85,22.880000000000003,3.37,50.12,19.71,14.299999999999999,26.57
Sri Lanka,1981,43.47,3.96,73.39,43.54,42.36,69.61,59.99,4.42,91.42,65.41,63.629999999999995,102.27000000000001,25.27,3.4800000000000004,55.239999999999995,20.11,17.4,30.83
Sri Lanka,1982,39.099999999999994,3.1,72.2,39.14,35.59,54.3,55.2,3.42,91.99000000000001,57.190000000000005,57.54,86.01,22.189999999999998,2.7800000000000002,52.46,20.43,12.040000000000001,18.95
Sri Lanka,1983,55.07000000000001,5.74,87.47,58.46999999999999,59.44,84.33,80.1,6.8999999999999995,115.33,91.38,95.02000000000001,127.64999999999999,28.759999999999998,4.55,59.629999999999995,24.35,21.33,35.89
Sri Lanka,1984,53.06,4.84,86.06,56.769999999999996,58.040000000000006,77.19,77.49000000000001,5.67,113.13000000000001,88.75,91.62,122.21000000000001,27.349999999999998,3.97,59.02,23.71,22.130000000000003,26.759999999999998
Sri Lanka,1985,51.59,4.3,83.67,57.82,52.28,76.87,75.93,4.89,113.02,90.86,82.30000000000001,119.86,26.07,3.69,54.349999999999994,23.56,20.21,29.019999999999996
Sri Lanka,1986,47.56,2.8200000000000003,76.06,55.42,50.199999999999996,69.13,72.64,3.29,105.82,89.14999999999999,82.69,113.16000000000001,21.28,2.33,46.300000000000004,20.49,15.350000000000001,20.51
Sri Lanka,1987,,,,,,,,,,,,,,,,,,
Sri Lanka,1988,,,,,,,,,,,,,,,,,,
Sri Lanka,1989,,,,,,,,,,,,,,,,,,
Sri Lanka,1990,,,,,,,,,,,,,,,,,,
Sri Lanka,1991,,,,,,,,,,,,,,,,,,
Sri Lanka,1992,,,,,,,,,,,,,,,,,,
Sri Lanka,1993,,,,,,,,,,,,,,,,,,
Sri Lanka,1994,,,,,,,,,,,,,,,,,,
Sri Lanka,1995,,,,,,,,,,,,,,,,,,
Sri Lanka,1996,,,,,,,,,,,,,,,,,,
Sri Lanka,1997,,,,,,,,,,,,,,,,,,
Sri Lanka,1998,,,,,,,,,,,,,,,,,,
Sri Lanka,1999,,,,,,,,,,,,,,,,,,
Sri Lanka,2000,,,,,,,,,,,,,,,,,,
Sri Lanka,2001,,,,,,,,,,,,,,,,,,
Sri Lanka,2002,,,,,,,,,,,,,,,,,,
Sri Lanka,2003,,,,,,,,,,,,,,,,,,
Sri Lanka,2004,,,,,,,,,,,,,,,,,,
Sri Lanka,2005,,,,,,,,,,,,,,,,,,
Sri Lanka,2006,,,,,,,,,,,,,,,,,,
Sri Lanka,2007,,,,,,,,,,,,,,,,,,
Sri Lanka,2008,,,,,,,,,,,,,,,,,,
Sweden,1970,36.43,9.54,37.849999999999994,41.099999999999994,54.81000000000001,59.449999999999996,50.97,11.809999999999999,52.53,57.44,74.17,90.98,22.169999999999998,7.13,22.340000000000003,24.229999999999997,35.42,33.3
Sweden,1971,33.97,7.2700000000000005,36.85999999999999,39.33,48.57,57.42,48.21,7.58,55.36,53.33,67.94,86.89,20.049999999999997,6.949999999999999,17.34,24.799999999999997,29.24,33.51
Sweden,1972,33.43,6.7299999999999995,36.46,39.480000000000004,48.81,54.24000000000001,47.67999999999999,7.0200000000000005,52.28,56.28,68.45,84.15,19.5,6.41,19.830000000000002,21.990000000000002,29.22,29.99
Sweden,1973,33.63,6.6499999999999995,36.36,40.42,48.24,55.38,47.63,7.72,52.43,57.25,66.3,82.92000000000002,19.89,5.5,19.529999999999998,22.93,30.25,32.83
Sweden,1974,32.94,6.34,35.04,39.29,48.32,54.94,47.45,7.499999999999999,51.650000000000006,56.17,67.75999999999999,83.50999999999999,18.81,5.11,17.66,21.65,29.009999999999998,32.42
Sweden,1975,32.58,7.27,38.78,36.16,45.160000000000004,51.980000000000004,46.43,8.49,55.4,51.21000000000001,64.09,78.82,19.049999999999997,5.99,21.42,20.439999999999998,26.39,30.509999999999998
Sweden,1976,31.96,6.500000000000001,37.57,36.08,44.76,51.58,44.34,7.78,51.239999999999995,49.69,61.16,78.17,19.95,5.15,23.259999999999998,21.77,28.53,30.759999999999998
Sweden,1977,30.43,5.210000000000001,33.849999999999994,36.739999999999995,41.88,51.99,43.97,5.68,49.269999999999996,53.65,58.86,79.67000000000002,17.21,4.720000000000001,17.720000000000002,18.96,25.099999999999998,29.86
Sweden,1978,29.799999999999997,5.6,35.629999999999995,33.55,40.16,50.2,42.05,6.84,51.96,45.769999999999996,55.19,74.5,17.86,4.29,18.560000000000002,20.64,25.29,31.2
Sweden,1979,30.5,5.01,33.82,37.25,44.910000000000004,48.13,42.040000000000006,5.88,48.21,49.14999999999999,61.04,70.4,19.3,4.109999999999999,18.76,24.709999999999997,28.97,31.069999999999997
Sweden,1980,28.59,5.51,31.8,35.919999999999995,40.99,42.93000000000001,40.86,6.52,47.8,50.99000000000001,54.1,65.82,16.61,4.45,15.05,20.060000000000002,27.990000000000002,25.08
Sweden,1981,26.08,4.41,29.26,30.450000000000003,40.05,40.56,37.300000000000004,5.17,44.06,43.050000000000004,55.58,58.99,15.06,3.6,13.81,17.2,24.689999999999998,26.09
Sweden,1982,26.729999999999997,3.54,30.0,31.82,40.21,43.64,38.3,3.5300000000000002,43.92,45.480000000000004,56.94,65.09,15.47,3.54,15.46,17.439999999999998,23.65,27.17
Sweden,1983,26.58,3.59,31.02,32.65,38.78,40.61,38.349999999999994,4.57,45.44,45.58,55.03,62.43,15.139999999999999,2.56,15.97,19.07,22.61,24.020000000000003
Sweden,1984,27.47,3.75,33.71,34.58,37.699999999999996,40.1,39.54,4.61,51.86,47.720000000000006,51.57,59.82999999999999,15.610000000000001,2.8600000000000003,14.709999999999999,20.77,23.849999999999998,25.19
Sweden,1985,26.11,3.55,32.36,31.090000000000003,36.71,39.56,36.19,3.39,46.04,42.19,50.72,57.540000000000006,16.259999999999998,3.7199999999999998,18.029999999999998,19.44,22.65,25.87
Sweden,1986,27.03,4.07,34.05,33.05,37.12,38.67,39.49,5.3999999999999995,51.42,45.980000000000004,51.989999999999995,61.2,14.879999999999999,2.68,15.82,19.53,22.2,21.549999999999997
Sweden,1987,25.509999999999998,3.6,31.990000000000002,30.22,36.480000000000004,37.09,36.510000000000005,3.44,47.49,42.75,50.660000000000004,56.19,14.740000000000002,3.75,15.72,17.11,22.17,22.509999999999998
Sweden,1988,26.46,4.05,31.450000000000003,32.51,37.550000000000004,39.65,37.269999999999996,5.37,45.519999999999996,44.79,49.849999999999994,59.91,15.92,2.6799999999999997,16.67,19.689999999999998,25.16,24.240000000000002
Sweden,1989,26.959999999999997,4.2700000000000005,34.26,32.1,35.3,41.300000000000004,38.79,4.62,49.85,46.22,49.82,62.730000000000004,15.399999999999999,3.9000000000000004,17.85,17.36,20.599999999999998,25.020000000000003
Sweden,1990,23.86,3.6,28.7,27.64,32.74,39.6,33.13,3.2,40.98,38.220000000000006,42.66,60.67,14.899999999999999,4.04,15.739999999999998,16.61,22.599999999999998,23.61
Sweden,1991,23.64,3.7699999999999996,27.13,30.240000000000002,32.35,36.440000000000005,33.66,3.14,39.91,43.02,45.64,54.86,13.89,4.44,13.68,16.9,18.840000000000003,22.95
Sweden,1992,21.86,3.22,23.63,27.29,31.45,36.47,30.6,3.2,33.58,38.36,42.57,54.56999999999999,13.43,3.25,13.18,15.719999999999999,20.07,23.279999999999998
Sweden,1993,20.8,2.41,22.35,27.209999999999997,31.52,32.15,29.09,2.39,31.33,38.269999999999996,41.79,49.54,12.809999999999999,2.41,12.92,15.680000000000001,20.99,19.3
Sweden,1994,18.880000000000003,2.4299999999999997,20.01,23.65,27.669999999999998,32.21,26.86,2.12,28.97,35.47,38.02,46.38999999999999,11.0,2.75,10.62,11.26,17.06,21.330000000000002
Sweden,1995,19.060000000000002,2.8099999999999996,18.73,25.45,28.61,31.16,26.860000000000003,2.75,27.4,34.89,39.510000000000005,47.330000000000005,11.45,2.88,9.68,15.600000000000001,17.39,18.56
Sweden,1996,18.07,2.02,18.96,22.23,28.4,30.130000000000003,25.42,1.6,27.95,31.7,37.68,44.7,10.93,2.49,9.58,12.33,18.9,19.0
Sweden,1997,17.61,2.0,18.35,25.04,25.72,26.22,25.560000000000002,2.41,26.05,36.63,35.88,41.67,9.87,1.5499999999999998,10.350000000000001,12.92,15.32,14.41
Sweden,1998,17.54,2.53,18.17,21.34,27.16,29.45,25.8,2.7699999999999996,26.37,32.589999999999996,39.61,44.48,9.44,2.2800000000000002,9.649999999999999,9.57,14.41,17.84
Sweden,1999,18.05,2.6,19.62,23.38,25.330000000000002,29.35,25.81,3.0500000000000003,27.64,33.59,35.59,44.949999999999996,10.46,2.13,11.280000000000001,12.709999999999999,14.82,17.159999999999997
Sweden,2000,17.240000000000002,1.4800000000000002,20.7,21.78,23.450000000000003,28.23,25.330000000000002,1.52,31.740000000000002,30.9,33.269999999999996,43.589999999999996,9.33,1.44,9.19,12.25,13.37,16.25
Sweden,2001,17.619999999999997,1.88,19.73,21.33,26.65,29.04,25.53,1.5499999999999998,30.41,31.43,34.66,45.09,9.9,2.2199999999999998,8.59,10.8,18.46,16.310000000000002
Sweden,2002,17.380000000000003,1.79,20.86,21.23,25.32,26.889999999999997,25.689999999999998,2.29,30.090000000000003,31.59,37.709999999999994,41.23,9.18,1.27,11.27,10.45,12.65,15.32
Sweden,2003,16.419999999999998,1.34,20.65,20.15,23.61,24.45,23.47,1.51,27.66,29.83,33.42,38.21,9.48,1.17,13.37,10.07,13.58,13.209999999999999
Sweden,2004,16.39,1.7599999999999998,19.52,19.689999999999998,23.58,26.43,24.15,2.27,28.86,28.099999999999998,34.730000000000004,41.11,8.73,1.21,9.78,10.93,12.2,14.48
Sweden,2005,16.4,1.1600000000000001,18.93,19.3,26.38,25.950000000000003,23.02,1.25,26.630000000000003,26.79,36.95,37.91,9.879999999999999,1.05,10.91,11.51,15.610000000000001,16.48
Sweden,2006,16.26,1.4899999999999998,19.47,19.59,24.47,25.01,22.61,2.16,26.549999999999997,25.75,33.81,38.66,10.02,0.78,12.07,13.200000000000001,14.959999999999999,13.759999999999998
Sweden,2007,15.690000000000001,1.13,18.8,18.68,25.68,22.43,22.5,1.2000000000000002,27.589999999999996,26.16,36.57,33.28,8.9,1.04,9.57,10.89,14.579999999999998,13.600000000000001
Sweden,2008,,,,,,,,,,,,,,,,,,
Switzerland,1970,42.52,13.569999999999999,44.980000000000004,36.31,59.64,89.03,65.69999999999999,17.220000000000002,72.75,55.17,89.51,144.34,21.48,9.75,16.799999999999997,17.43,31.619999999999997,50.43
